year,value,anomaly,month,type,state
2000,0.28,-0.86,01,precip,AZ
2001,1.70,0.56,01,precip,AZ
2002,0.19,-0.95,01,precip,AZ
2003,0.32,-0.82,01,precip,AZ
2004,0.71,-0.43,01,precip,AZ
2005,2.83,1.69,01,precip,AZ
2006,0.13,-1.01,01,precip,AZ
2007,0.79,-0.35,01,precip,AZ
2008,1.99,0.85,01,precip,AZ
2009,0.52,-0.62,01,precip,AZ
2010,3.41,2.27,01,precip,AZ
2011,0.05,-1.09,01,precip,AZ
2012,0.26,-0.88,01,precip,AZ
2013,1.30,0.16,01,precip,AZ
2014,0.03,-1.11,01,precip,AZ
2015,1.79,0.65,01,precip,AZ
2016,1.40,0.26,01,precip,AZ
2017,2.07,0.93,01,precip,AZ
2018,0.56,-0.58,01,precip,AZ
2019,1.40,0.26,01,precip,AZ
2000,0.59,-0.56,02,precip,AZ
2001,1.00,-0.15,02,precip,AZ
2002,0.10,-1.05,02,precip,AZ
2003,2.44,1.29,02,precip,AZ
2004,1.07,-0.08,02,precip,AZ
2005,3.35,2.20,02,precip,AZ
2006,0.04,-1.11,02,precip,AZ
2007,0.56,-0.59,02,precip,AZ
2008,1.19,0.04,02,precip,AZ
2009,1.02,-0.13,02,precip,AZ
2010,1.44,0.29,02,precip,AZ
2011,1.05,-0.10,02,precip,AZ
2012,0.43,-0.72,02,precip,AZ
2013,0.51,-0.64,02,precip,AZ
2014,0.16,-0.99,02,precip,AZ
2015,0.64,-0.51,02,precip,AZ
2016,0.29,-0.86,02,precip,AZ
2017,1.26,0.11,02,precip,AZ
2018,1.07,-0.08,02,precip,AZ
2019,2.78,1.63,02,precip,AZ
2000,1.73,0.61,03,precip,AZ
2001,1.04,-0.08,03,precip,AZ
2002,0.22,-0.90,03,precip,AZ
2003,1.07,-0.05,03,precip,AZ
2004,0.75,-0.37,03,precip,AZ
2005,0.86,-0.26,03,precip,AZ
2006,1.41,0.29,03,precip,AZ
2007,0.83,-0.29,03,precip,AZ
2008,0.07,-1.05,03,precip,AZ
2009,0.17,-0.95,03,precip,AZ
2010,1.03,-0.09,03,precip,AZ
2011,0.33,-0.79,03,precip,AZ
2012,0.69,-0.43,03,precip,AZ
2013,0.57,-0.55,03,precip,AZ
2014,0.90,-0.22,03,precip,AZ
2015,1.12,0.00,03,precip,AZ
2016,0.11,-1.01,03,precip,AZ
2017,0.41,-0.71,03,precip,AZ
2018,0.44,-0.68,03,precip,AZ
2019,1.23,0.11,03,precip,AZ
2000,0.11,-0.46,04,precip,AZ
2001,0.97,0.40,04,precip,AZ
2002,0.18,-0.39,04,precip,AZ
2003,0.29,-0.28,04,precip,AZ
2004,1.32,0.75,04,precip,AZ
2005,0.70,0.13,04,precip,AZ
2006,0.24,-0.33,04,precip,AZ
2007,0.24,-0.33,04,precip,AZ
2008,0.02,-0.55,04,precip,AZ
2009,0.29,-0.28,04,precip,AZ
2010,0.27,-0.30,04,precip,AZ
2011,0.41,-0.16,04,precip,AZ
2012,0.32,-0.25,04,precip,AZ
2013,0.20,-0.37,04,precip,AZ
2014,0.24,-0.33,04,precip,AZ
2015,0.42,-0.15,04,precip,AZ
2016,0.80,0.23,04,precip,AZ
2017,0.19,-0.38,04,precip,AZ
2018,0.06,-0.51,04,precip,AZ
2000,0.02,-0.32,05,precip,AZ
2001,0.37,0.03,05,precip,AZ
2002,0.01,-0.33,05,precip,AZ
2003,0.10,-0.24,05,precip,AZ
2004,0.01,-0.33,05,precip,AZ
2005,0.21,-0.13,05,precip,AZ
2006,0.05,-0.29,05,precip,AZ
2007,0.30,-0.04,05,precip,AZ
2008,0.65,0.31,05,precip,AZ
2009,0.74,0.40,05,precip,AZ
2010,0.06,-0.28,05,precip,AZ
2011,0.28,-0.06,05,precip,AZ
2012,0.05,-0.29,05,precip,AZ
2013,0.06,-0.28,05,precip,AZ
2014,0.07,-0.27,05,precip,AZ
2015,1.00,0.66,05,precip,AZ
2016,0.52,0.18,05,precip,AZ
2017,0.41,0.07,05,precip,AZ
2018,0.16,-0.18,05,precip,AZ
2000,0.73,0.44,06,precip,AZ
2001,0.24,-0.05,06,precip,AZ
2002,0.01,-0.28,06,precip,AZ
2003,0.05,-0.24,06,precip,AZ
2004,0.09,-0.20,06,precip,AZ
2005,0.21,-0.08,06,precip,AZ
2006,0.34,0.05,06,precip,AZ
2007,0.12,-0.17,06,precip,AZ
2008,0.15,-0.14,06,precip,AZ
2009,0.34,0.05,06,precip,AZ
2010,0.08,-0.21,06,precip,AZ
2011,0.02,-0.27,06,precip,AZ
2012,0.08,-0.21,06,precip,AZ
2013,0.03,-0.26,06,precip,AZ
2014,0.01,-0.28,06,precip,AZ
2015,0.80,0.51,06,precip,AZ
2016,0.43,0.14,06,precip,AZ
2017,0.06,-0.23,06,precip,AZ
2018,0.30,0.01,06,precip,AZ
2000,0.53,-1.27,07,precip,AZ
2001,1.50,-0.30,07,precip,AZ
2002,1.31,-0.49,07,precip,AZ
2003,1.25,-0.55,07,precip,AZ
2004,1.14,-0.66,07,precip,AZ
2005,1.05,-0.75,07,precip,AZ
2006,2.49,0.69,07,precip,AZ
2007,2.27,0.47,07,precip,AZ
2008,2.25,0.45,07,precip,AZ
2009,1.09,-0.71,07,precip,AZ
2010,1.97,0.17,07,precip,AZ
2011,1.76,-0.04,07,precip,AZ
2012,2.52,0.72,07,precip,AZ
2013,2.68,0.88,07,precip,AZ
2014,1.86,0.06,07,precip,AZ
2015,1.91,0.11,07,precip,AZ
2016,1.39,-0.41,07,precip,AZ
2017,2.94,1.14,07,precip,AZ
2018,2.33,0.53,07,precip,AZ
2000,2.45,0.35,08,precip,AZ
2001,2.04,-0.06,08,precip,AZ
2002,0.87,-1.23,08,precip,AZ
2003,1.80,-0.30,08,precip,AZ
2004,1.48,-0.62,08,precip,AZ
2005,2.43,0.33,08,precip,AZ
2006,2.02,-0.08,08,precip,AZ
2007,1.87,-0.23,08,precip,AZ
2008,2.31,0.21,08,precip,AZ
2009,0.66,-1.44,08,precip,AZ
2010,1.84,-0.26,08,precip,AZ
2011,1.28,-0.82,08,precip,AZ
2012,2.22,0.12,08,precip,AZ
2013,2.39,0.29,08,precip,AZ
2014,3.13,1.03,08,precip,AZ
2015,2.10,0.00,08,precip,AZ
2016,2.57,0.47,08,precip,AZ
2017,1.38,-0.72,08,precip,AZ
2018,2.06,-0.04,08,precip,AZ
2000,0.19,-0.99,09,precip,AZ
2001,0.39,-0.79,09,precip,AZ
2002,1.88,0.70,09,precip,AZ
2003,1.09,-0.09,09,precip,AZ
2004,1.58,0.40,09,precip,AZ
2005,0.42,-0.76,09,precip,AZ
2006,1.42,0.24,09,precip,AZ
2007,0.98,-0.20,09,precip,AZ
2008,0.62,-0.56,09,precip,AZ
2009,0.69,-0.49,09,precip,AZ
2010,0.60,-0.58,09,precip,AZ
2011,1.31,0.13,09,precip,AZ
2012,1.07,-0.11,09,precip,AZ
2013,1.88,0.70,09,precip,AZ
2014,2.49,1.31,09,precip,AZ
2015,1.37,0.19,09,precip,AZ
2016,1.35,0.17,09,precip,AZ
2017,0.61,-0.57,09,precip,AZ
2018,0.86,-0.32,09,precip,AZ
2000,3.54,2.64,10,precip,AZ
2001,0.43,-0.47,10,precip,AZ
2002,0.70,-0.20,10,precip,AZ
2003,0.41,-0.49,10,precip,AZ
2004,1.95,1.05,10,precip,AZ
2005,0.92,0.02,10,precip,AZ
2006,1.18,0.28,10,precip,AZ
2007,0.15,-0.75,10,precip,AZ
2008,0.28,-0.62,10,precip,AZ
2009,0.15,-0.75,10,precip,AZ
2010,1.35,0.45,10,precip,AZ
2011,0.67,-0.23,10,precip,AZ
2012,0.25,-0.65,10,precip,AZ
2013,0.21,-0.69,10,precip,AZ
2014,0.60,-0.30,10,precip,AZ
2015,1.88,0.98,10,precip,AZ
2016,0.35,-0.55,10,precip,AZ
2017,0.03,-0.87,10,precip,AZ
2018,2.57,1.67,10,precip,AZ
2000,0.84,-0.01,11,precip,AZ
2001,0.29,-0.56,11,precip,AZ
2002,0.64,-0.21,11,precip,AZ
2003,1.15,0.30,11,precip,AZ
2004,1.76,0.91,11,precip,AZ
2005,0.06,-0.79,11,precip,AZ
2006,0.07,-0.78,11,precip,AZ
2007,0.60,-0.25,11,precip,AZ
2008,0.89,0.04,11,precip,AZ
2009,0.15,-0.70,11,precip,AZ
2010,0.19,-0.66,11,precip,AZ
2011,0.92,0.07,11,precip,AZ
2012,0.21,-0.64,11,precip,AZ
2013,1.86,1.01,11,precip,AZ
2014,0.11,-0.74,11,precip,AZ
2015,0.76,-0.09,11,precip,AZ
2016,0.94,0.09,11,precip,AZ
2017,0.02,-0.83,11,precip,AZ
2018,0.30,-0.55,11,precip,AZ
2000,0.12,-1.06,12,precip,AZ
2001,0.82,-0.36,12,precip,AZ
2002,0.86,-0.32,12,precip,AZ
2003,0.54,-0.64,12,precip,AZ
2004,1.66,0.48,12,precip,AZ
2005,0.04,-1.14,12,precip,AZ
2006,0.37,-0.81,12,precip,AZ
2007,2.28,1.10,12,precip,AZ
2008,1.89,0.71,12,precip,AZ
2009,1.21,0.03,12,precip,AZ
2010,1.67,0.49,12,precip,AZ
2011,1.55,0.37,12,precip,AZ
2012,1.46,0.28,12,precip,AZ
2013,0.44,-0.74,12,precip,AZ
2014,1.47,0.29,12,precip,AZ
2015,0.60,-0.58,12,precip,AZ
2016,2.13,0.95,12,precip,AZ
2017,0.13,-1.05,12,precip,AZ
2018,0.70,-0.48,12,precip,AZ
2000,5.09,0.84,01,precip,CA
2001,3.52,-0.73,01,precip,CA
2002,2.22,-2.03,01,precip,CA
2003,1.92,-2.33,01,precip,CA
2004,2.27,-1.98,01,precip,CA
2005,5.56,1.31,01,precip,CA
2006,4.54,0.29,01,precip,CA
2007,0.81,-3.44,01,precip,CA
2008,7.11,2.86,01,precip,CA
2009,1.27,-2.98,01,precip,CA
2010,6.48,2.23,01,precip,CA
2011,1.28,-2.97,01,precip,CA
2012,3.12,-1.13,01,precip,CA
2013,1.19,-3.06,01,precip,CA
2014,0.54,-3.71,01,precip,CA
2015,0.65,-3.60,01,precip,CA
2016,6.39,2.14,01,precip,CA
2017,9.92,5.67,01,precip,CA
2018,3.33,-0.92,01,precip,CA
2019,4.88,0.63,01,precip,CA
2000,6.93,3.08,02,precip,CA
2001,4.42,0.57,02,precip,CA
2002,1.45,-2.40,02,precip,CA
2003,2.66,-1.19,02,precip,CA
2004,5.88,2.03,02,precip,CA
2005,4.03,0.18,02,precip,CA
2006,2.69,-1.16,02,precip,CA
2007,4.24,0.39,02,precip,CA
2008,2.76,-1.09,02,precip,CA
2009,4.64,0.79,02,precip,CA
2010,3.65,-0.20,02,precip,CA
2011,3.34,-0.51,02,precip,CA
2012,1.22,-2.63,02,precip,CA
2013,0.58,-3.27,02,precip,CA
2014,4.02,0.17,02,precip,CA
2015,2.86,-0.99,02,precip,CA
2016,1.21,-2.64,02,precip,CA
2017,7.94,4.09,02,precip,CA
2018,0.57,-3.28,02,precip,CA
2019,8.03,4.18,02,precip,CA
2000,1.92,-1.29,03,precip,CA
2001,2.21,-1.00,03,precip,CA
2002,1.91,-1.30,03,precip,CA
2003,2.77,-0.44,03,precip,CA
2004,1.08,-2.13,03,precip,CA
2005,3.69,0.48,03,precip,CA
2006,5.41,2.20,03,precip,CA
2007,0.74,-2.47,03,precip,CA
2008,0.61,-2.60,03,precip,CA
2009,2.26,-0.95,03,precip,CA
2010,2.19,-1.02,03,precip,CA
2011,6.41,3.20,03,precip,CA
2012,4.74,1.53,03,precip,CA
2013,1.33,-1.88,03,precip,CA
2014,3.28,0.07,03,precip,CA
2015,0.78,-2.43,03,precip,CA
2016,4.88,1.67,03,precip,CA
2017,2.45,-0.76,03,precip,CA
2018,5.11,1.90,03,precip,CA
2019,3.98,0.77,03,precip,CA
2000,1.80,0.17,04,precip,CA
2001,1.75,0.12,04,precip,CA
2002,0.88,-0.75,04,precip,CA
2003,3.98,2.35,04,precip,CA
2004,0.70,-0.93,04,precip,CA
2005,1.79,0.16,04,precip,CA
2006,4.16,2.53,04,precip,CA
2007,1.27,-0.36,04,precip,CA
2008,0.34,-1.29,04,precip,CA
2009,0.57,-1.06,04,precip,CA
2010,3.47,1.84,04,precip,CA
2011,1.10,-0.53,04,precip,CA
2012,2.48,0.85,04,precip,CA
2013,0.71,-0.92,04,precip,CA
2014,1.06,-0.57,04,precip,CA
2015,1.06,-0.57,04,precip,CA
2016,1.52,-0.11,04,precip,CA
2017,2.73,1.10,04,precip,CA
2018,1.87,0.24,04,precip,CA
2000,0.94,0.06,05,precip,CA
2001,0.15,-0.73,05,precip,CA
2002,0.59,-0.29,05,precip,CA
2003,1.09,0.21,05,precip,CA
2004,0.45,-0.43,05,precip,CA
2005,2.54,1.66,05,precip,CA
2006,0.73,-0.15,05,precip,CA
2007,0.32,-0.56,05,precip,CA
2008,0.54,-0.34,05,precip,CA
2009,1.24,0.36,05,precip,CA
2010,1.07,0.19,05,precip,CA
2011,1.44,0.56,05,precip,CA
2012,0.20,-0.68,05,precip,CA
2013,0.62,-0.26,05,precip,CA
2014,0.35,-0.53,05,precip,CA
2015,0.93,0.05,05,precip,CA
2016,0.77,-0.11,05,precip,CA
2017,0.42,-0.46,05,precip,CA
2018,0.53,-0.35,05,precip,CA
2000,0.31,-0.04,06,precip,CA
2001,0.23,-0.12,06,precip,CA
2002,0.07,-0.28,06,precip,CA
2003,0.04,-0.31,06,precip,CA
2004,0.08,-0.27,06,precip,CA
2005,0.67,0.32,06,precip,CA
2006,0.15,-0.20,06,precip,CA
2007,0.12,-0.23,06,precip,CA
2008,0.03,-0.32,06,precip,CA
2009,0.60,0.25,06,precip,CA
2010,0.26,-0.09,06,precip,CA
2011,0.92,0.57,06,precip,CA
2012,0.32,-0.03,06,precip,CA
2013,0.38,0.03,06,precip,CA
2014,0.06,-0.29,06,precip,CA
2015,0.23,-0.12,06,precip,CA
2016,0.27,-0.08,06,precip,CA
2017,0.27,-0.08,06,precip,CA
2018,0.09,-0.26,06,precip,CA
2000,0.06,-0.12,07,precip,CA
2001,0.28,0.10,07,precip,CA
2002,0.06,-0.12,07,precip,CA
2003,0.22,0.04,07,precip,CA
2004,0.06,-0.12,07,precip,CA
2005,0.14,-0.04,07,precip,CA
2006,0.15,-0.03,07,precip,CA
2007,0.18,0.00,07,precip,CA
2008,0.14,-0.04,07,precip,CA
2009,0.05,-0.13,07,precip,CA
2010,0.07,-0.11,07,precip,CA
2011,0.22,0.04,07,precip,CA
2012,0.26,0.08,07,precip,CA
2013,0.28,0.10,07,precip,CA
2014,0.22,0.04,07,precip,CA
2015,0.66,0.48,07,precip,CA
2016,0.06,-0.12,07,precip,CA
2017,0.10,-0.08,07,precip,CA
2018,0.21,0.03,07,precip,CA
2000,0.27,0.03,08,precip,CA
2001,0.05,-0.19,08,precip,CA
2002,0.01,-0.23,08,precip,CA
2003,0.57,0.33,08,precip,CA
2004,0.19,-0.05,08,precip,CA
2005,0.29,0.05,08,precip,CA
2006,0.06,-0.18,08,precip,CA
2007,0.12,-0.12,08,precip,CA
2008,0.12,-0.12,08,precip,CA
2009,0.12,-0.12,08,precip,CA
2010,0.10,-0.14,08,precip,CA
2011,0.10,-0.14,08,precip,CA
2012,0.30,0.06,08,precip,CA
2013,0.38,0.14,08,precip,CA
2014,0.45,0.21,08,precip,CA
2015,0.08,-0.16,08,precip,CA
2016,0.06,-0.18,08,precip,CA
2017,0.25,0.01,08,precip,CA
2018,0.04,-0.20,08,precip,CA
2000,0.35,-0.10,09,precip,CA
2001,0.30,-0.15,09,precip,CA
2002,0.11,-0.34,09,precip,CA
2003,0.17,-0.28,09,precip,CA
2004,0.14,-0.31,09,precip,CA
2005,0.32,-0.13,09,precip,CA
2006,0.06,-0.39,09,precip,CA
2007,0.50,0.05,09,precip,CA
2008,0.04,-0.41,09,precip,CA
2009,0.09,-0.36,09,precip,CA
2010,0.16,-0.29,09,precip,CA
2011,0.28,-0.17,09,precip,CA
2012,0.10,-0.35,09,precip,CA
2013,0.77,0.32,09,precip,CA
2014,0.72,0.27,09,precip,CA
2015,0.33,-0.12,09,precip,CA
2016,0.10,-0.35,09,precip,CA
2017,0.43,-0.02,09,precip,CA
2018,0.05,-0.40,09,precip,CA
2000,2.20,1.00,10,precip,CA
2001,0.65,-0.55,10,precip,CA
2002,0.06,-1.14,10,precip,CA
2003,0.09,-1.11,10,precip,CA
2004,3.72,2.52,10,precip,CA
2005,1.00,-0.20,10,precip,CA
2006,0.45,-0.75,10,precip,CA
2007,1.50,0.30,10,precip,CA
2008,0.70,-0.50,10,precip,CA
2009,2.07,0.87,10,precip,CA
2010,3.00,1.80,10,precip,CA
2011,1.54,0.34,10,precip,CA
2012,0.99,-0.21,10,precip,CA
2013,0.26,-0.94,10,precip,CA
2014,1.06,-0.14,10,precip,CA
2015,0.90,-0.30,10,precip,CA
2016,3.82,2.62,10,precip,CA
2017,0.34,-0.86,10,precip,CA
2018,0.65,-0.55,10,precip,CA
2000,0.79,-1.74,11,precip,CA
2001,4.21,1.68,11,precip,CA
2002,3.18,0.65,11,precip,CA
2003,2.35,-0.18,11,precip,CA
2004,1.68,-0.85,11,precip,CA
2005,2.26,-0.27,11,precip,CA
2006,2.08,-0.45,11,precip,CA
2007,0.82,-1.71,11,precip,CA
2008,2.41,-0.12,11,precip,CA
2009,0.99,-1.54,11,precip,CA
2010,2.60,0.07,11,precip,CA
2011,1.69,-0.84,11,precip,CA
2012,3.57,1.04,11,precip,CA
2013,0.99,-1.54,11,precip,CA
2014,1.84,-0.69,11,precip,CA
2015,1.87,-0.66,11,precip,CA
2016,2.16,-0.37,11,precip,CA
2017,2.98,0.45,11,precip,CA
2018,2.55,0.02,11,precip,CA
2000,0.77,-2.84,12,precip,CA
2001,5.25,1.64,12,precip,CA
2002,8.14,4.53,12,precip,CA
2003,5.77,2.16,12,precip,CA
2004,5.51,1.90,12,precip,CA
2005,7.81,4.20,12,precip,CA
2006,3.13,-0.48,12,precip,CA
2007,3.21,-0.40,12,precip,CA
2008,3.05,-0.56,12,precip,CA
2009,3.15,-0.46,12,precip,CA
2010,8.13,4.52,12,precip,CA
2011,0.47,-3.14,12,precip,CA
2012,6.15,2.54,12,precip,CA
2013,0.44,-3.17,12,precip,CA
2014,6.30,2.69,12,precip,CA
2015,4.69,1.08,12,precip,CA
2016,4.49,0.88,12,precip,CA
2017,0.30,-3.31,12,precip,CA
2018,2.27,-1.34,12,precip,CA
2000,1.25,0.19,01,precip,CO
2001,1.02,-0.04,01,precip,CO
2002,0.64,-0.42,01,precip,CO
2003,0.44,-0.62,01,precip,CO
2004,0.90,-0.16,01,precip,CO
2005,1.97,0.91,01,precip,CO
2006,0.97,-0.09,01,precip,CO
2007,1.00,-0.06,01,precip,CO
2008,1.60,0.54,01,precip,CO
2009,0.98,-0.08,01,precip,CO
2010,0.88,-0.18,01,precip,CO
2011,0.71,-0.35,01,precip,CO
2012,0.69,-0.37,01,precip,CO
2013,0.91,-0.15,01,precip,CO
2014,1.18,0.12,01,precip,CO
2015,0.65,-0.41,01,precip,CO
2016,1.02,-0.04,01,precip,CO
2017,2.29,1.23,01,precip,CO
2018,0.81,-0.25,01,precip,CO
2019,1.32,0.26,01,precip,CO
2000,1.19,0.10,02,precip,CO
2001,1.14,0.05,02,precip,CO
2002,0.48,-0.61,02,precip,CO
2003,1.49,0.40,02,precip,CO
2004,1.27,0.18,02,precip,CO
2005,1.06,-0.03,02,precip,CO
2006,0.46,-0.63,02,precip,CO
2007,0.96,-0.13,02,precip,CO
2008,1.44,0.35,02,precip,CO
2009,0.78,-0.31,02,precip,CO
2010,1.21,0.12,02,precip,CO
2011,1.17,0.08,02,precip,CO
2012,1.36,0.27,02,precip,CO
2013,0.89,-0.20,02,precip,CO
2014,1.18,0.09,02,precip,CO
2015,1.35,0.26,02,precip,CO
2016,0.85,-0.24,02,precip,CO
2017,1.00,-0.09,02,precip,CO
2018,1.13,0.04,02,precip,CO
2019,1.56,0.47,02,precip,CO
2000,2.55,1.03,03,precip,CO
2001,1.42,-0.10,03,precip,CO
2002,0.87,-0.65,03,precip,CO
2003,2.19,0.67,03,precip,CO
2004,0.61,-0.91,03,precip,CO
2005,1.40,-0.12,03,precip,CO
2006,1.62,0.10,03,precip,CO
2007,1.09,-0.43,03,precip,CO
2008,1.01,-0.51,03,precip,CO
2009,1.13,-0.39,03,precip,CO
2010,1.74,0.22,03,precip,CO
2011,1.16,-0.36,03,precip,CO
2012,0.45,-1.07,03,precip,CO
2013,1.07,-0.45,03,precip,CO
2014,1.15,-0.37,03,precip,CO
2015,0.86,-0.66,03,precip,CO
2016,1.28,-0.24,03,precip,CO
2017,1.19,-0.33,03,precip,CO
2018,0.90,-0.62,03,precip,CO
2019,2.69,1.17,03,precip,CO
2000,1.32,-0.52,04,precip,CO
2001,1.65,-0.19,04,precip,CO
2002,0.57,-1.27,04,precip,CO
2003,1.57,-0.27,04,precip,CO
2004,3.15,1.31,04,precip,CO
2005,1.97,0.13,04,precip,CO
2006,0.91,-0.93,04,precip,CO
2007,2.08,0.24,04,precip,CO
2008,1.14,-0.70,04,precip,CO
2009,2.36,0.52,04,precip,CO
2010,2.13,0.29,04,precip,CO
2011,2.10,0.26,04,precip,CO
2012,1.38,-0.46,04,precip,CO
2013,1.67,-0.17,04,precip,CO
2014,1.35,-0.49,04,precip,CO
2015,1.88,0.04,04,precip,CO
2016,2.74,0.90,04,precip,CO
2017,2.16,0.32,04,precip,CO
2018,1.30,-0.54,04,precip,CO
2000,1.20,-0.82,05,precip,CO
2001,2.69,0.67,05,precip,CO
2002,0.57,-1.45,05,precip,CO
2003,1.75,-0.27,05,precip,CO
2004,0.70,-1.32,05,precip,CO
2005,1.49,-0.53,05,precip,CO
2006,0.91,-1.11,05,precip,CO
2007,2.09,0.07,05,precip,CO
2008,1.55,-0.47,05,precip,CO
2009,1.94,-0.08,05,precip,CO
2010,1.34,-0.68,05,precip,CO
